temp,cnt
0.5,196
0.26,1
0.68,248
0.48,177
0.22,110
0.56,138
0.26,1
0.64,4
0.8,203
0.72,478
0.74,459
0.24,91
0.24,447
0.62,174
0.66,242
0.38,5
0.74,142
0.22,176
0.34,263
0.54,234
0.28,239
0.3,59
0.56,9
0.46,278
0.62,52
0.24,108
0.54,538
0.82,140
0.9,147
0.58,170
0.3,181
0.26,142
0.86,179
0.32,20
0.86,206
0.8,181
0.66,335
0.42,408
0.5,1
0.46,17
0.34,3
0.7,466
0.28,104
0.6,473
0.6,233
0.44,208
0.14,30
0.48,299
0.22,143
0.34,136
0.74,42
0.42,460
0.64,16
0.34,113
0.34,8
0.3,57
0.5,195
0.5,40
0.74,172
0.52,324
0.32,27
0.44,5
0.84,457
0.44,174
0.78,535
0.66,360
0.28,50
0.64,261
0.42,579
0.3,96
0.8,165
0.74,500
0.34,1
0.26,73
0.4,157
0.6,147
0.62,560
0.2,31
0.38,373
0.7,238
0.24,4
0.28,233
0.3,126
0.38,93
0.36,154
0.7,47
0.44,152
0.68,133
0.46,356
0.54,352
0.2,1
0.76,556
0.76,363
0.5,172
0.22,83
0.76,280
0.4,389
0.44,64
0.64,185
0.44,67
0.56,332
0.44,411
