temp,cnt
0.58,311
0.46,268
0.78,214
0.6,181
0.36,21
0.46,62
0.66,82
0.64,103
0.64,153
0.64,335
0.5,113
0.66,282
0.4,309
0.52,123
0.22,10
0.42,104
0.7,227
0.6,790
0.28,84
0.36,30
0.3,24
0.4,3
0.34,8
0.46,469
0.64,10
0.44,115
0.74,652
0.4,7
0.76,839
0.7,22
0.74,378
0.64,212
0.36,358
0.3,319
0.6,22
0.6,9
0.4,345
0.48,66
0.52,681
0.56,28
0.5,224
0.7,292
0.72,365
0.72,219
0.48,561
0.62,95
0.64,588
0.72,407
0.7,180
0.82,285
0.56,119
0.48,7
0.2,51
0.3,152
0.36,75
0.64,179
0.1,99
0.78,218
0.48,164
0.62,248
0.22,3
0.34,134
0.32,136
0.36,36
0.48,182
0.26,182
0.62,97
0.2,214
0.6,272
0.42,56
0.52,192
0.5,237
0.42,106
0.34,327
0.2,82
0.3,58
0.66,66
0.68,558
0.58,468
0.32,4
0.46,324
0.3,35
0.64,13
0.7,505
0.2,49
0.56,141
0.7,308
0.22,110
0.36,155
0.7,170
0.2,152
0.8,303
0.62,375
0.76,397
0.64,581
0.62,75
0.54,58
0.48,316
0.32,365
0.1,33
0.42,217
0.72,305
0.76,891
0.72,288
0.32,262
0.62,152
0.92,194
0.66,187
0.34,457
0.52,23
0.18,4
0.56,148
0.52,499
0.32,433
0.72,397
0.54,171
0.54,147
0.4,98
0.26,128
0.34,405
0.44,288
0.66,176
0.44,63
0.74,271
0.58,194
0.06,7
0.2,12
0.42,230
0.24,42
0.34,2
0.24,183
0.62,96
0.52,470
0.92,221
0.6,255
0.46,5
0.34,87
0.54,37
0.48,318
0.3,36
0.24,10
0.8,358
0.22,34
0.74,449
0.7,256
0.66,78
0.66,166
0.2,9
0.64,190
0.38,125
0.3,100
0.6,186
0.6,506
0.54,333
0.46,359
0.66,365
0.18,3
0.36,170
0.56,161
0.26,7
0.22,20
0.82,154
0.26,131
0.42,382
0.7,29
0.8,236
0.4,87
0.78,814
0.14,87
0.56,87
0.8,504
0.5,142
0.42,14
0.36,115
0.22,1
0.54,207
0.8,275
0.32,307
0.44,31
0.4,29
0.64,72
0.36,240
0.32,216
0.32,88
0.62,404
0.38,5
0.44,11
0.32,191
0.76,186
0.64,126
0.92,770
0.46,377
0.34,136
0.74,750
0.7,346
0.36,11
0.22,216
0.34,296
0.2,155
0.76,294
0.74,299
0.62,315
0.6,353
0.24,638
0.54,110
0.16,2
0.82,408
0.74,422
0.36,182
0.7,416
0.12,96
0.58,194
0.4,82
0.14,45
0.4,120
0.24,23
0.5,547
0.14,2
0.8,274
0.56,4
0.82,61
0.38,42
0.82,146
0.52,11
0.64,140
0.24,82
0.64,89
0.24,181
0.48,355
0.6,122
0.62,524
0.28,27
0.4,192
0.7,148
0.2,137
0.76,578
0.56,148
0.64,4
0.44,215
0.78,175
0.24,9
0.52,187
0.46,95
0.36,13
0.7,441
0.46,179
0.8,585
0.2,62
0.5,197
0.46,5
0.64,157
0.36,53
0.28,41
0.42,49
0.46,56
0.62,133
0.64,107
0.42,3
0.42,502
0.7,283
0.22,1
0.74,232
0.5,168
0.9,148
0.7,14
0.84,545
0.56,640
0.5,33
0.26,232
0.4,208
0.38,658
0.24,144
0.24,8
0.52,9
0.42,30
0.72,228
0.2,96
0.34,14
0.74,416
0.22,39
0.52,297
0.4,54
0.26,27
0.64,36
0.52,6
0.36,87
0.62,642
0.62,236
0.4,374
0.54,470
0.72,249
0.72,751
0.66,212
0.44,135
0.22,17
0.46,11
0.42,195
0.42,72
0.4,189
0.74,227
0.74,277
0.3,35
0.7,243
0.64,274
0.76,556
0.54,106
0.6,71
0.54,390
0.74,357
0.58,15
0.74,121
0.46,58
0.3,508
0.66,445
0.56,392
0.2,66
0.7,393
0.44,86
0.28,202
0.3,10
0.7,112
0.78,501
0.72,61
0.72,438
0.52,111
0.28,128
0.56,25
0.66,24
0.8,174
0.84,263
0.34,9
0.6,680
0.76,270
0.48,152
0.76,185
0.72,316
0.42,50
0.4,61
0.56,453
0.42,6
0.52,233
0.34,318
0.34,222
0.36,25
0.6,207
0.18,20
0.76,641
0.76,236
0.58,276
0.7,483
0.46,13
0.28,89
0.3,4
0.28,84
0.56,102
0.72,29
0.38,203
0.66,300
0.66,47
0.74,275
0.82,405
0.24,226
0.76,205
0.6,239
0.46,210
0.22,158
0.74,205
0.26,151
0.6,328
0.68,9
0.22,90
0.26,120
0.24,3
0.34,35
0.72,314
0.5,838
0.5,12
0.74,523
0.66,84
0.78,191
0.38,298
0.52,60
0.7,17
0.34,40
0.62,522
0.34,163
0.72,322
0.26,116
0.76,256
0.54,169
0.86,106
0.7,183
0.46,25
0.32,190
0.32,151
0.56,317
0.32,19
0.3,95
0.64,472
0.2,2
0.34,221
0.32,102
0.34,248
0.24,69
0.62,190
0.42,51
0.34,724
0.56,40
0.62,105
0.16,42
0.46,295
0.52,27
0.14,16
0.34,561
0.62,30
0.7,153
0.62,713
0.42,29
0.54,248
0.36,56
0.3,54
0.72,8
0.64,131
0.78,6
0.78,526
0.76,492
0.6,247
0.38,103
0.5,153
0.66,321
0.26,40
0.44,5
0.64,41
0.34,3
0.66,435
0.7,397
0.64,288
0.42,2
0.66,13
0.22,8
0.5,334
0.56,489
0.46,145
0.42,177
0.7,186
0.7,216
0.66,113
0.28,13
0.32,171
0.66,10
0.3,251
0.22,84
0.54,4
0.38,50
0.3,646
0.88,299
0.4,343
0.2,39
0.52,243
0.34,150
0.16,65
0.72,432
0.68,28
0.62,794
0.68,3
0.72,873
0.44,86
0.3,20
0.4,200
0.3,34
0.24,276
0.5,7
0.42,185
0.66,505
0.4,123
0.4,376
0.64,224
0.4,21
0.46,297
0.62,61
0.34,79
0.54,325
0.7,347
0.72,291
0.56,130
0.24,104
0.46,84
0.36,26
0.3,126
0.44,366
0.68,374
0.54,142
0.26,69
0.54,27
0.7,69
0.84,489
0.52,487
0.22,47
0.66,94
0.72,87
0.4,402
0.76,307
0.42,138
0.78,543
0.3,94
0.84,322
0.34,58
0.64,658
0.44,85
0.7,18
0.64,127
0.26,148
0.7,92
0.44,5
0.5,107
0.46,11
0.36,342
0.84,231
0.7,186
0.3,119
0.16,50
0.7,373
0.44,109
0.54,243
0.68,275
0.46,211
0.82,174
0.58,31
0.92,688
0.48,86
0.72,10
0.2,33
0.34,334
0.82,320
0.26,10
0.28,36
0.3,288
0.16,161
0.26,30
0.76,445
0.38,76
0.12,4
0.34,68
0.7,171
0.42,158
0.16,97
0.2,102
0.42,395
0.74,331
0.58,461
0.64,82
0.62,52
0.42,296
0.38,38
0.22,5
0.44,51
0.16,21
0.66,4
0.62,145
0.72,476
0.54,229
0.54,9
0.26,71
0.66,17
0.46,21
0.84,374
0.64,153
0.72,385
0.56,382
0.82,225
0.5,521
0.7,291
0.4,238
0.7,15
0.66,269
0.72,696
0.56,6
0.4,82
0.54,32
0.62,15
0.86,322
0.52,447
0.42,207
0.24,88
0.64,13
0.6,87
0.72,327
0.48,149
0.24,108
0.8,149
0.34,5
0.7,278
0.52,351
0.44,92
0.52,229
0.56,171
0.32,136
0.74,372
0.1,25
0.54,14
0.7,317
0.44,224
0.76,264
0.68,145
0.92,576
0.54,152
0.6,98
0.62,724
0.38,267
0.7,421
0.72,170
0.62,313
0.36,167
0.56,168
0.48,264
0.36,21
0.42,7
0.86,514
0.8,395
0.34,26
0.24,4
0.22,3
0.82,211
0.3,45
0.4,18
0.54,129
0.46,215
0.2,52
0.3,617
0.36,262
0.82,324
0.66,133
0.3,263
0.42,142
0.58,397
0.24,197
0.28,9
0.62,180
0.7,41
0.22,55
0.34,13
0.74,707
0.44,9
0.58,207
0.66,353
0.48,129
0.74,157
0.44,109
0.74,141
0.34,203
0.4,29
0.5,221
0.28,25
0.48,111
0.76,319
0.28,205
0.4,90
0.2,2
0.12,34
0.26,114
0.48,353
0.62,158
0.24,92
0.22,375
0.74,122
0.56,285
0.44,45
0.54,106
0.42,424
0.72,43
0.7,31
0.42,9
0.32,20
0.34,62
0.32,4
0.54,156
0.44,15
0.5,260
0.44,10
0.66,73
0.74,392
0.52,261
0.66,7
0.7,226
0.62,463
0.74,263
0.56,196
0.24,24
0.36,10
0.32,79
0.6,23
0.82,668
0.76,13
0.28,41
0.72,139
0.68,149
0.5,53
0.36,314
0.46,17
0.22,3
0.4,7
0.78,6
0.54,169
0.6,408
0.52,85
0.36,133
0.5,236
0.62,5
0.7,218
0.56,626
0.44,17
0.28,138
0.6,5
0.68,211
0.3,169
0.66,132
0.5,234
0.54,217
0.36,87
0.28,75
0.26,3
0.36,226
0.38,186
0.68,17
0.72,279
0.3,53
0.64,328
0.66,258
0.68,369
0.22,152
0.46,301
0.4,410
0.72,11
0.14,117
0.72,625
0.62,220
0.4,54
0.5,34
0.22,165
0.18,2
0.2,13
0.72,307
0.64,223
0.5,286
0.3,31
0.34,188
0.62,715
0.36,56
0.34,190
0.76,425
0.62,131
0.7,492
0.8,145
0.66,12
0.32,4
0.44,21
0.66,314
0.3,22
0.38,217
0.4,308
0.56,135
0.7,35
0.64,455
0.34,137
0.7,267
0.74,114
0.76,657
0.8,514
0.9,382
0.64,217
0.3,214
0.62,258
0.34,8
0.5,3
0.64,28
0.64,438
0.32,17
0.82,460
0.68,426
0.66,4
0.62,8
0.6,176
0.44,291
0.24,51
0.26,84
0.32,78
0.26,16
0.42,30
0.52,11
0.44,236
0.34,44
0.38,10
0.82,147
0.62,482
0.56,285
0.4,185
0.64,79
0.44,144
0.92,161
0.7,733
0.32,129
0.32,122
0.62,225
0.28,115
0.3,16
0.76,245
0.32,79
0.32,497
0.66,241
0.62,687
0.6,666
0.72,11
0.58,177
0.3,26
0.44,171
0.44,5
0.5,169
0.38,231
0.86,331
0.38,272
0.5,5
0.34,145
0.52,335
0.5,158
0.38,92
0.36,446
0.72,211
0.34,45
0.6,382
0.4,32
0.62,4
0.6,431
0.74,169
0.36,392
0.68,15
0.56,544
0.76,322
0.8,398
0.54,74
0.54,70
0.72,335
0.8,414
0.68,123
0.32,70
0.64,7
0.34,134
0.24,6
0.4,72
0.42,95
0.36,299
0.42,94
0.46,243
0.36,84
0.68,386
0.46,12
0.22,10
0.3,222
0.38,15
0.44,42
0.66,719
0.48,239
0.36,22
0.62,84
0.44,140
0.24,10
0.42,55
0.3,130
0.3,312
0.66,260
0.6,359
0.24,4
0.08,1
0.5,51
0.56,570
0.54,178
0.42,14
0.16,95
0.54,5
0.52,203
0.32,74
0.22,36
0.62,9
0.44,232
0.5,349
0.64,93
0.24,3
0.52,183
0.42,525
0.26,120
0.6,587
0.46,232
0.6,691
0.74,38
0.22,68
0.36,168
0.34,406
0.64,169
0.6,732
0.6,204
0.48,18
0.34,7
0.84,533
0.36,3
0.64,232
0.7,142
0.38,37
0.72,164
0.54,140
0.64,179
0.48,88
0.72,145
0.74,6
0.4,204
0.3,1
0.36,3
0.56,234
0.42,154
0.68,207
0.8,280
0.4,1
0.3,2
0.52,132
0.5,222
0.16,72
0.5,516
0.72,172
0.7,188
0.72,616
0.56,54
0.66,294
0.64,310
0.64,212
0.76,379
0.8,248
0.52,116
0.24,61
0.72,153
0.84,497
0.44,20
0.52,90
0.78,267
0.24,6
0.52,557
0.86,470
0.66,176
0.3,228
0.42,200
0.44,176
0.24,86
0.48,101
0.28,244
0.56,134
0.36,201
0.26,223
0.62,87
0.64,181
0.46,136
0.44,36
0.3,111
0.72,385
0.52,136
0.62,248
0.68,365
0.24,7
0.6,10
0.54,251
0.66,19
0.74,798
0.32,172
0.6,235
0.2,38
0.32,161
0.32,182
0.8,146
0.34,50
0.7,183
0.42,3
0.54,113
0.46,22
0.2,397
0.66,28
0.34,161
0.7,395
0.34,228
0.74,568
0.6,125
0.56,465
0.48,38
0.48,139
0.34,160
0.56,208
0.7,163
0.7,339
0.34,396
0.82,158
0.46,97
0.64,96
0.68,7
0.74,567
0.76,141
0.46,106
0.62,46
0.48,16
0.16,6
0.24,16
0.62,145
0.28,255
0.22,41
0.48,462
0.72,309
0.54,271
0.6,35
0.64,19
0.52,64
0.74,241
0.82,288
0.3,329
0.36,20
0.5,11
0.04,3
0.62,13
0.56,512
0.5,90
0.66,360
0.68,32
0.2,210
0.3,11
0.48,65
0.5,328
0.4,37
0.52,205
0.64,12
0.74,143
0.64,211
0.42,187
0.16,11
0.58,441
0.58,553
0.42,7
0.72,471
0.22,205
0.7,121
0.86,275
0.26,21
0.32,208
0.72,374
0.64,213
0.22,51
0.48,304
0.54,2
0.6,7
0.28,144
0.26,97
0.26,56
0.48,46
0.66,78
0.44,2
0.46,205
0.32,137
0.54,128
0.6,104
0.52,133
0.54,73
0.68,6
0.64,391
0.44,62
0.54,107
0.64,193
0.36,244
0.7,639
0.76,262
0.66,683
0.72,195
0.36,455
0.2,30
0.8,211
0.38,89
0.46,79
0.56,251
0.62,40
0.54,154
0.66,100
0.64,130
0.72,4
0.32,379
0.36,235
0.64,215
0.62,463
0.54,346
0.16,17
0.64,186
0.4,10
0.36,106
0.62,37
0.62,527
0.54,243
0.7,218
0.24,6
0.56,353
0.76,373
0.62,187
0.3,153
0.56,188
0.5,14
0.26,69
0.3,120
0.38,228
0.22,108
0.32,390
0.62,395
0.26,373
0.36,38
0.34,113
0.16,223
0.8,214
0.8,463
0.74,389
0.66,49
0.62,315
0.8,104
0.3,103
0.56,411
0.66,95
0.32,3
0.56,1
0.58,498
0.36,197
0.52,296
0.64,31
0.42,196
0.32,97
0.52,37
0.18,101
0.36,319
0.68,202
0.2,190
0.64,4
0.74,491
0.52,8
0.4,56
0.26,95
0.62,149
0.62,142
0.4,410
0.36,7
0.64,184
0.8,188
0.6,30
0.2,175
0.74,272
0.76,12
0.72,233
0.9,409
0.26,27
0.66,172
0.1,195
0.6,377
0.46,91
0.62,21
0.6,188
0.8,291
0.3,27
0.72,380
0.24,109
0.84,455
0.22,15
0.7,69
0.34,118
0.56,36
0.34,117
0.56,2
0.68,162
0.28,209
0.52,22
0.16,111
0.4,121
0.84,159
0.74,283
0.46,95
0.32,1
0.4,1
0.8,632
0.92,128
0.46,131
0.66,642
0.26,13
0.2,2
0.72,23
0.72,327
0.18,165
0.52,70
0.74,570
0.66,485
0.74,79
0.72,649
0.34,13
0.36,7
0.8,289
0.2,225
0.5,122
0.52,6
0.76,311
0.72,318
0.36,187
0.2,71
0.26,279
0.52,164
0.56,79
0.46,11
0.6,420
0.6,380
0.5,212
0.3,87
0.6,332
0.74,385
0.2,51
0.6,265
0.14,170
0.52,292
0.54,251
0.36,17
0.38,113
0.36,128
0.66,367
0.7,40
0.34,25
0.28,91
0.52,148
0.58,354
0.74,416
0.38,91
0.36,122
0.3,24
0.74,209
0.46,263
0.2,80
0.38,130
0.46,5
0.26,28
0.78,193
0.54,371
0.6,276
0.3,109
0.6,26
0.52,118
0.7,80
0.36,294
0.64,20
0.62,210
0.72,148
0.5,154
0.6,15
0.34,119
0.38,425
0.54,156
0.82,259
0.64,230
0.68,453
0.36,62
0.4,6
0.16,444
0.22,15
0.5,176
0.3,6
0.22,3
0.62,14
0.74,371
0.74,381
0.64,86
0.46,246
0.74,195
0.76,458
0.64,185
0.24,149
0.24,17
0.64,157
0.62,26
0.68,701
0.7,298
0.82,531
0.68,198
0.54,7
0.56,518
0.4,182
0.74,483
0.5,19
0.6,10
0.4,224
0.18,74
0.74,385
0.22,36
0.34,238
0.68,138
0.32,255
0.7,336
0.58,29
0.62,14
0.92,123
0.52,34
0.74,402
0.28,4
0.3,28
0.4,100
0.28,19
0.54,17
0.22,122
0.32,357
0.54,111
0.48,78
0.52,300
0.4,445
0.74,230
0.64,187
0.52,9
0.84,513
0.56,376
0.8,237
0.34,86
0.66,207
0.6,37
0.68,98
0.34,198
0.2,41
0.56,570
0.26,35
0.5,20
0.34,65
0.64,65
0.36,31
0.38,79
0.28,142
0.76,284
0.56,170
0.5,140
0.36,5
0.64,147
0.26,145
0.26,169
0.3,84
0.46,183
0.56,323
0.56,175
0.46,476
0.64,63
0.64,801
0.62,341
0.62,362
0.42,78
0.86,321
0.56,168
0.7,95
0.6,30
0.38,202
0.58,14
0.42,122
0.48,11
0.16,44
0.76,872
0.4,56
0.44,81
0.6,153
0.72,71
0.44,20
0.34,1
0.46,327
0.56,127
0.72,590
0.42,62
0.42,31
0.72,184
0.3,110
0.54,225
0.64,619
0.3,122
0.54,9
0.58,6
0.32,12
0.72,808
0.36,6
0.7,81
0.82,238
0.44,92
0.68,255
0.62,58
0.5,181
0.54,101
0.42,154
0.14,87
0.52,81
0.7,196
0.6,563
0.46,170
0.36,11
0.32,120
0.48,228
0.34,137
0.22,2
0.3,7
0.76,281
0.7,256
0.5,111
0.5,100
0.52,92
0.4,550
0.46,11
0.42,256
0.3,123
0.28,85
0.72,626
0.52,130
0.24,5
0.18,16
0.76,250
0.44,5
0.7,181
0.3,135
0.26,87
0.46,110
0.4,89
0.64,373
0.32,23
0.52,57
0.44,44
0.64,88
0.22,197
0.6,328
0.6,25
0.64,14
0.42,300
0.44,78
0.4,50
0.56,297
0.78,230
0.42,246
0.26,15
0.34,201
0.28,37
0.7,358
0.52,129
0.82,109
0.24,57
0.72,137
0.72,400
0.66,43
0.54,66
0.22,78
0.7,544
0.56,3
0.76,341
0.68,180
0.62,434
0.46,14
0.36,4
0.7,222
0.54,9
0.34,399
0.52,44
0.7,43
0.78,504
0.26,23
0.14,220
0.28,2
0.78,16
0.6,225
0.46,148
0.26,30
0.6,308
0.7,383
0.28,174
0.32,70
0.6,106
0.52,312
0.62,105
0.7,130
0.4,115
0.9,275
0.22,64
0.32,218
0.8,178
0.52,22
0.46,173
0.76,839
0.62,645
0.66,213
0.1,10
0.24,26
0.2,74
0.5,258
0.64,314
0.56,223
0.24,123
0.66,20
0.4,136
0.54,2
0.24,122
0.22,31
0.26,44
0.26,58
0.4,105
0.54,72
0.34,82
0.44,83
0.5,6
0.66,339
0.4,114
0.52,12
0.64,192
0.34,143
0.66,8
0.66,406
0.74,78
0.32,125
0.54,211
0.74,290
0.36,181
0.8,661
0.3,147
0.66,50
0.46,252
0.34,28
0.7,153
0.16,64
0.34,83
0.38,51
0.32,15
0.48,5
0.36,303
0.46,199
0.38,692
0.26,154
0.46,265
0.48,341
0.24,71
0.44,15
0.4,151
0.2,67
0.6,11
0.58,120
0.32,107
0.6,203
0.42,13
0.74,646
0.7,127
0.58,377
0.8,216
0.48,310
0.6,3
0.52,154
0.4,137
0.66,124
0.74,941
0.34,15
0.74,286
0.62,226
0.68,19
0.84,402
0.78,367
0.62,179
0.66,783
0.32,199
0.76,381
0.42,32
0.22,3
0.66,53
0.4,222
0.62,6
0.48,184
0.28,54
0.66,190
0.52,28
0.22,197
0.34,475
0.84,233
0.62,23
0.78,245
0.48,361
0.4,422
0.28,85
0.24,14
0.52,251
0.52,124
0.9,293
0.46,55
0.74,320
0.42,49
0.4,6
0.68,150
0.6,336
0.24,47
0.3,527
0.54,41
0.56,23
0.16,108
0.66,179
0.18,69
0.22,24
0.16,10
0.74,149
0.6,671
0.22,41
0.54,89
0.72,187
0.24,66
0.26,13
0.3,66
0.7,87
0.76,313
0.5,595
0.42,221
0.6,75
0.3,228
0.92,298
0.26,36
0.42,93
0.54,203
0.36,334
0.3,228
0.54,353
0.34,4
0.3,85
0.34,55
0.46,16
0.34,329
0.6,32
0.62,159
0.24,225
0.3,69
0.44,141
0.6,505
0.42,24
0.52,151
0.42,184
0.5,69
0.54,15
0.2,5
0.66,7
0.46,349
0.22,121
0.34,182
0.36,28
0.32,30
0.58,228
0.6,723
0.22,32
0.36,93
0.74,447
0.38,569
0.66,6
0.32,13
0.34,622
0.64,82
0.46,300
0.7,644
0.74,196
0.68,148
0.4,24
0.62,113
0.46,156
0.56,723
0.72,13
0.38,170
0.86,254
0.3,4
0.4,48
0.88,119
0.54,6
0.2,192
0.52,218
0.24,231
0.46,301
0.76,527
0.44,307
0.68,35
0.52,137
0.24,4
0.24,74
0.6,582
0.3,161
0.72,291
0.32,55
0.38,525
0.76,877
0.56,343
0.16,6
0.34,132
0.44,136
0.22,55
0.36,138
0.22,47
0.64,425
0.7,136
0.66,184
0.54,47
0.34,4
0.74,269
0.54,369
0.56,283
0.72,148
0.86,350
0.64,435
0.36,582
0.66,8
0.7,522
0.82,145
0.92,200
0.52,415
0.36,30
0.58,436
0.56,788
0.4,4
0.26,4
0.32,2
0.86,161
0.66,140
0.54,94
0.52,416
0.52,298
0.72,19
0.46,129
0.26,86
0.58,405
0.34,216
0.72,229
0.66,447
0.14,75
0.4,204
0.62,93
0.46,6
0.72,379
0.5,150
0.32,45
0.3,122
0.32,99
0.52,358
0.68,77
0.3,55
0.46,66
0.5,13
0.36,13
0.44,339
0.28,246
0.56,352
0.54,172
0.46,152
0.62,239
0.84,508
0.76,349
0.62,313
0.54,18
0.32,325
0.36,179
0.14,59
0.6,63
0.44,121
0.36,325
0.76,149
0.38,259
0.56,223
0.64,43
0.6,4
0.76,131
0.24,50
0.62,190
0.6,188
0.62,815
0.7,749
0.6,7
0.38,140
0.72,400
0.54,218
0.54,69
0.62,274
0.86,249
0.46,263
0.46,19
0.54,16
0.64,101
0.6,37
0.34,219
0.88,523
0.44,379
0.64,644
0.32,18
0.24,679
0.44,3
0.28,79
0.1,75
0.54,219
0.62,565
0.74,306
0.62,10
0.44,15
0.6,113
0.52,555
0.6,29
0.7,7
0.64,140
0.12,2
0.72,164
0.76,391
0.56,387
0.54,4
0.28,114
0.62,199
0.9,183
0.7,27
0.72,483
0.42,203
0.7,73
0.58,274
0.72,225
0.62,553
0.56,319
0.34,321
0.38,400
0.3,146
0.4,282
0.74,31
0.22,143
0.7,45
0.84,260
0.5,88
0.62,18
0.56,226
0.5,220
0.32,122
0.16,385
0.62,108
0.34,91
0.26,2
0.8,119
0.72,421
0.26,158
0.56,105
0.42,540
0.76,503
0.74,202
0.62,107
0.7,76
0.62,12
0.26,23
0.86,281
0.42,54
0.86,563
0.66,54
0.36,67
0.52,86
0.82,185
0.64,96
0.52,5
0.32,24
0.26,230
0.3,6
0.72,49
0.36,33
0.46,180
0.56,526
0.26,20
0.7,97
0.64,16
0.3,37
0.64,300
0.64,156
0.76,278
0.24,85
0.46,17
0.62,8
0.3,23
0.52,42
0.8,337
0.52,288
0.36,204
0.5,452
0.54,281
0.7,109
0.36,56
0.86,210
0.52,100
0.44,14
0.34,88
0.12,6
0.84,273
0.62,323
0.82,375
0.22,3
0.54,131
0.44,219
0.76,180
0.2,174
0.76,160
0.54,121
0.6,155
0.3,71
0.42,76
0.74,16
0.66,9
0.68,224
0.46,13
0.38,271
0.34,216
0.28,23
0.52,356
0.72,294
0.68,138
0.6,95
0.32,55
0.44,14
0.66,363
0.58,67
0.66,12
0.66,342
0.8,198
0.4,42
0.68,4
0.46,22
0.56,6
0.44,457
0.92,433
0.64,209
0.26,19
0.4,78
0.54,218
0.74,435
0.6,40
0.34,167
0.66,92
0.74,347
0.44,156
0.68,274
0.72,206
0.9,738
0.34,2
0.26,6
0.56,17
0.22,41
0.72,162
0.78,375
0.48,281
0.42,320
0.56,6
0.62,2
0.82,392
0.16,3
0.54,471
0.72,265
0.74,235
0.8,271
0.4,15
0.64,154
0.32,211
0.34,6
0.74,266
0.48,233
0.7,173
0.26,2
0.72,563
0.66,11
0.58,112
0.54,201
0.22,124
0.8,234
0.64,176
0.88,212
0.66,308
0.6,259
0.26,124
0.74,396
0.36,12
0.52,10
0.8,43
0.66,11
0.74,73
0.16,2
0.32,30
0.32,19
0.44,300
0.24,17
0.4,16
0.3,26
0.6,576
0.4,208
0.66,161
0.64,170
0.6,106
0.64,125
0.46,300
0.32,6
0.36,22
0.34,121
0.56,456
0.42,171
0.38,193
0.44,120
0.66,434
0.4,132
0.82,113
0.7,428
0.4,308
0.54,69
0.7,336
0.52,169
0.28,32
0.26,168
0.26,12
0.46,158
0.62,590
0.64,61
0.7,47
0.6,566
0.2,13
0.52,294
0.34,38
0.6,416
0.52,268
0.24,103
0.72,389
0.36,256
0.62,5
0.32,7
0.6,174
0.52,27
0.16,56
0.82,452
0.54,6
0.22,22
0.9,106
0.32,50
0.4,262
0.48,182
0.7,782
0.54,113
0.4,121
0.84,730
0.74,248
0.24,99
0.64,16
0.38,126
0.22,7
0.26,165
0.62,121
0.74,189
0.32,57
0.28,121
0.4,86
0.74,350
0.34,6
0.46,37
0.22,429
0.68,350
0.14,1
0.44,28
0.16,38
0.24,31
0.2,10
0.26,92
0.38,75
0.7,78
0.3,261
0.74,386
0.6,17
0.48,306
0.44,179
0.34,13
0.76,610
0.32,583
0.78,294
0.34,172
0.18,86
0.56,41
0.44,5
0.24,9
0.26,17
0.68,114
0.72,229
0.56,459
0.22,227
0.46,261
0.32,537
0.76,192
0.26,56
0.3,124
0.18,60
0.72,387
0.8,837
0.6,89
0.42,92
0.4,495
0.64,59
0.6,183
0.48,535
0.24,50
0.28,130
0.42,5
0.56,15
0.34,55
0.52,37
0.5,211
0.56,251
0.42,584
0.22,7
0.94,197
0.62,246
0.7,39
0.8,449
0.56,29
0.38,66
0.3,120
0.34,254
0.72,456
0.32,3
0.06,64
0.36,12
0.4,6
0.62,52
0.54,210
0.26,321
0.74,420
0.86,410
0.58,229
0.32,256
0.22,71
0.68,154
0.4,226
0.52,8
0.24,6
0.3,39
0.94,156
0.34,184
0.72,226
0.18,62
0.8,252
0.54,16
0.3,90
0.68,172
0.8,214
0.32,57
0.6,283
0.64,221
0.66,109
0.5,435
0.42,4
0.46,7
0.54,6
0.64,36
0.28,15
0.68,187
0.72,463
0.36,251
0.16,2
0.32,50
0.54,31
0.5,208
0.3,157
0.66,203
0.94,245
0.48,175
0.56,126
0.52,329
0.32,198
0.62,19
0.6,324
0.22,7
0.46,341
0.56,57
0.68,263
0.82,112
0.64,127
0.36,329
0.8,303
0.2,49
0.6,232
0.44,86
0.6,402
0.76,302
0.22,40
0.22,80
0.3,58
0.18,222
0.46,67
0.5,170
0.78,609
0.3,69
0.54,664
0.4,333
0.28,247
0.36,7
0.7,380
0.8,201
0.68,350
0.72,536
0.62,106
0.82,169
0.56,57
0.36,110
0.6,163
0.12,17
0.24,5
0.8,186
0.62,6
0.56,36
0.48,177
0.22,87
0.6,330
0.34,73
0.36,478
0.48,23
0.44,408
0.7,567
0.64,26
0.36,7
0.4,25
0.24,44
0.26,135
0.72,287
0.26,67
0.38,228
0.24,167
0.64,532
0.32,126
0.28,66
0.72,162
0.5,5
0.8,452
0.52,26
0.6,482
0.4,118
0.46,244
0.7,263
0.86,162
0.84,168
0.6,415
0.76,10
0.24,28
0.3,151
0.46,20
0.34,76
0.5,115
0.28,8
0.5,31
0.4,137
0.78,427
0.64,591
0.52,372
0.4,430
0.58,678
0.62,27
0.1,1
0.48,460
0.4,91
0.7,33
0.72,288
0.72,292
0.56,8
0.6,358
0.52,5
0.62,119
0.62,594
0.46,304
0.12,6
0.22,146
0.3,82
0.72,287
0.52,101
0.38,336
0.32,331
0.42,211
0.5,301
0.7,593
0.34,114
0.68,225
0.78,285
0.26,8
0.32,86
0.26,78
0.42,10
0.34,161
0.3,108
0.74,633
0.46,10
0.64,614
0.52,272
0.52,248
0.24,16
0.86,180
0.4,16
0.32,5
0.68,96
0.62,142
0.6,281
0.4,208
0.56,44
0.52,14
0.46,5
0.6,16
0.62,5
0.7,284
0.34,34
0.54,180
0.16,7
0.62,51
0.76,227
0.64,222
0.6,472
0.28,234
0.44,5
0.5,166
0.22,3
0.34,41
0.22,2
0.66,241
0.46,154
0.42,134
0.66,430
0.22,149
0.4,406
0.32,98
0.2,15
0.54,10
0.76,498
0.9,772
0.32,12
0.36,2
0.34,29
0.12,3
0.36,92
0.36,257
0.7,291
0.54,128
0.26,2
0.62,299
0.6,750
0.44,12
