temp,cnt
0.16,6
0.42,136
0.36,9
0.44,426
0.5,229
0.82,287
0.32,152
0.46,11
0.22,71
0.62,15
0.74,491
0.64,81
0.44,22
0.62,476
0.24,61
0.7,242
0.36,215
0.6,98
0.78,572
0.6,353
0.6,319
0.42,27
0.2,55
0.36,211
0.6,384
0.92,313
0.54,130
0.34,5
0.5,15
0.34,564
0.56,526
0.38,3
0.18,51
0.6,273
0.22,35
0.36,105
0.7,466
0.42,493
0.02,5
0.46,308
0.7,38
0.54,90
0.26,7
0.46,39
0.7,111
0.52,85
0.44,99
0.3,176
0.24,2
0.24,78
0.22,19
0.58,377
0.36,138
0.6,43
0.34,373
0.36,4
0.24,8
0.74,529
0.58,24
0.76,262
0.7,454
0.26,9
0.24,3
0.24,39
0.56,371
0.62,815
0.36,21
0.62,407
0.62,29
0.82,285
0.32,12
0.3,268
0.48,412
0.52,151
0.62,498
0.74,277
0.52,129
0.8,283
0.8,538
0.32,77
0.8,479
0.66,218
0.38,23
0.54,14
0.26,17
0.4,228
0.8,351
0.74,34
0.54,12
0.36,331
0.66,307
0.12,72
0.3,34
0.64,193
0.22,74
0.68,330
0.72,312
0.7,181
0.74,260
0.32,6
0.72,625
0.44,121
0.34,7
0.46,122
0.16,176
0.36,42
0.22,32
0.66,165
0.34,119
0.24,79
0.4,241
0.74,381
0.5,332
0.3,36
0.6,6
0.8,504
0.34,33
0.34,361
0.46,143
0.8,767
0.5,76
0.74,383
0.4,19
0.34,107
0.38,77
0.66,174
0.3,14
0.36,582
0.34,5
0.6,11
0.72,224
0.2,5
0.26,93
0.78,427
0.74,491
0.62,174
0.4,115
0.26,1
0.6,295
0.22,8
0.32,286
0.46,122
0.8,153
0.64,159
0.32,9
0.46,199
0.38,81
0.56,15
0.6,776
0.28,77
0.58,112
0.66,349
0.32,18
0.46,377
0.78,6
0.34,3
0.2,48
0.4,18
0.24,5
0.34,134
0.24,18
0.5,273
0.34,83
0.76,176
0.52,174
0.36,225
0.74,231
0.66,38
0.6,322
0.34,160
0.64,26
0.3,62
0.64,11
0.4,215
0.7,128
0.7,505
0.32,137
0.2,26
0.6,729
0.7,505
0.38,130
0.8,221
0.46,485
0.22,389
0.4,32
0.58,4
0.64,179
0.56,122
0.5,89
0.48,233
0.42,487
0.66,66
0.74,556
0.72,698
0.76,156
0.74,230
0.52,190
0.72,566
0.36,88
0.5,15
0.62,404
0.74,646
0.6,8
0.46,20
0.56,381
0.64,3
0.44,221
0.72,894
0.68,115
0.62,463
0.22,83
0.74,235
0.42,102
0.46,117
0.62,288
0.24,25
0.24,58
0.5,698
0.42,166
0.6,84
0.64,65
0.52,65
0.3,323
0.44,368
0.78,594
0.66,268
0.78,13
0.4,137
0.74,707
0.56,36
0.8,470
0.52,9
0.74,122
0.1,40
0.34,48
0.64,274
0.88,452
0.64,425
0.46,103
0.66,432
0.76,546
0.68,334
0.56,40
0.74,570
0.64,239
0.3,59
0.7,53
0.46,225
0.14,60
0.64,4
0.62,129
0.62,20
0.9,154
0.3,36
0.6,86
0.62,10
0.44,623
0.56,126
0.46,17
0.42,26
0.56,26
0.82,741
0.38,108
0.7,579
0.3,151
0.24,92
0.42,407
0.6,90
0.74,366
0.26,125
0.88,308
0.64,211
0.68,167
0.48,11
0.4,3
0.4,16
0.4,507
0.72,37
0.38,79
0.74,420
0.7,47
0.3,319
0.72,217
0.44,184
0.3,337
0.26,138
0.54,89
0.72,131
0.66,276
0.7,196
0.52,10
0.34,86
0.76,398
0.5,4
0.56,3
0.74,241
0.8,242
0.3,31
0.66,179
0.38,22
0.4,493
0.34,22
0.4,94
0.76,215
0.52,306
0.64,104
0.46,16
0.86,164
0.68,217
0.62,246
0.46,208
0.6,408
0.62,14
0.26,27
0.46,113
0.64,340
0.32,121
0.4,264
0.72,668
0.3,110
0.66,54
0.36,184
0.14,87
0.44,171
0.62,134
0.66,197
0.82,309
0.26,5
0.28,321
0.34,71
0.5,163
0.38,69
0.7,278
0.8,236
0.56,417
0.68,109
0.72,163
0.3,5
0.32,302
0.62,122
0.46,168
0.52,279
0.34,34
0.36,242
0.36,88
0.4,1
0.7,6
0.52,691
0.8,327
0.6,30
0.62,8
0.64,16
0.5,318
0.76,676
0.72,162
0.6,30
0.62,304
0.82,206
0.6,203
0.6,59
0.28,3
0.62,17
0.58,948
0.36,340
0.42,52
0.34,9
0.38,197
0.38,24
0.58,436
0.28,9
0.18,52
0.32,162
0.42,137
0.78,153
0.24,224
0.48,233
0.36,27
0.76,258
0.7,495
0.44,42
0.28,66
0.52,324
0.22,588
0.46,12
0.4,276
0.7,207
0.68,156
0.66,12
0.68,166
0.36,5
0.5,222
0.5,143
0.3,99
0.32,160
0.62,93
0.4,23
0.3,214
0.32,99
0.52,5
0.1,3
0.28,59
0.54,182
0.74,372
0.76,586
0.6,20
0.62,429
0.58,374
0.42,284
0.84,234
0.32,439
0.4,48
0.5,20
0.7,45
0.32,50
0.76,325
0.56,201
0.54,104
0.52,372
0.46,269
0.28,153
0.82,190
0.42,132
0.74,337
0.4,294
0.5,8
0.42,69
0.54,6
0.64,207
0.42,232
0.76,278
0.52,169
0.54,675
0.54,664
0.66,744
0.46,425
0.7,402
0.22,47
0.64,346
0.62,297
0.24,213
0.68,729
0.3,4
0.46,287
0.44,8
0.28,27
0.74,335
0.56,228
0.68,133
0.16,1
0.34,272
